"SKU","Price","Date"
3,48.64,"2013-04-20"
1,83.99,"2012-12-27"
1,92.4,"2013-04-20"
1,186.75,"2013-09-25"
3,54,"2013-04-20"
1,87.88,"2013-04-20"
3,55,"2013-04-20"
2,39.13,"2013-04-20"
3,54.77,"2013-04-20"
2,38.49,"2013-04-20"
3,61.99,"2012-12-28"
1,157.77,"2013-09-25"
2,29.81,"2012-12-28"
3,63.55,"2012-12-28"
1,92.1,"2012-12-28"
2,40,"2013-04-20"
1,94.48,"2013-04-20"
1,87.75,"2012-12-28"
2,38,"2013-04-20"
1,89.29,"2012-12-28"
2,57.95,"2013-09-25"
2,57.93,"2013-09-25"
3,62.11,"2012-12-28"
1,218.09,"2013-09-25"
3,66.01,"2012-12-28"
1,85.99,"2012-12-28"
3,64.64,"2012-12-28"
2,31.34,"2012-12-28"
3,60,"2012-12-28"
1,85.99,"2012-12-28"
3,62.89,"2012-12-29"
3,61.99,"2012-12-29"
1,85,"2013-04-21"
2,29.77,"2012-12-29"
1,92.95,"2012-12-29"
1,87.75,"2012-12-29"
2,40,"2013-04-21"
2,38.26,"2013-04-21"
2,28.02,"2012-12-29"
3,48.64,"2013-04-21"
3,62.11,"2012-12-29"
1,95.15,"2013-04-21"
1,95,"2012-12-29"
3,64.26,"2012-12-29"
1,93.28,"2012-12-29"
1,92.4,"2013-04-21"
1,93,"2012-12-29"
1,85.99,"2012-12-29"
3,60,"2012-12-29"
3,64.14,"2012-12-29"
3,54,"2013-04-21"
1,87.88,"2013-04-21"
1,185.82,"2013-09-26"
3,53.85,"2013-04-21"
3,55,"2013-04-21"
2,39.13,"2013-04-21"
2,38.24,"2013-04-21"
3,49.7,"2013-09-26"
2,53.9,"2013-09-26"
1,200,"2013-09-26"
1,93.79,"2013-04-21"
2,49.7,"2013-09-26"
2,38,"2013-04-21"
2,38.22,"2013-04-21"
1,85,"2012-12-29"
1,145.49,"2013-09-26"
3,61.99,"2012-12-30"
1,195.28,"2013-09-26"
2,28.43,"2012-12-30"
1,92.95,"2012-12-30"
1,87.75,"2012-12-30"
2,48.95,"2013-09-26"
1,93.75,"2012-12-30"
3,62.11,"2012-12-30"
3,62.5,"2012-12-30"
1,95,"2012-12-30"
3,60,"2012-12-30"
1,93.76,"2012-12-30"
1,87.74,"2012-12-30"
1,93,"2012-12-30"
3,60,"2012-12-30"
1,186.75,"2013-09-26"
3,60,"2012-12-30"
1,157.77,"2013-09-26"
1,218.09,"2013-09-26"
1,85,"2012-12-30"
1,85,"2013-04-22"
3,59.93,"2013-04-22"
3,59.99,"2012-12-31"
2,29.05,"2012-12-31"
1,89.15,"2012-12-31"
1,87.75,"2012-12-31"
2,40,"2013-04-22"
2,38.08,"2013-04-22"
1,85,"2013-04-22"
3,48.64,"2013-04-22"
1,93.75,"2012-12-31"
1,87.91,"2013-04-22"
3,62.11,"2012-12-31"
3,65.11,"2012-12-31"
3,63.11,"2012-12-31"
3,60,"2012-12-31"
3,54,"2013-04-22"
1,93.76,"2012-12-31"
1,93,"2012-12-31"
3,60,"2012-12-31"
1,87.74,"2012-12-31"
1,87.88,"2013-04-22"
3,55,"2013-04-22"
2,39.13,"2013-04-22"
3,51.32,"2013-04-22"
3,60,"2012-12-31"
2,38.06,"2013-04-22"
1,92.4,"2013-04-22"
1,94.71,"2013-04-22"
2,40,"2013-04-22"
2,38,"2013-04-22"
2,38.06,"2013-04-22"
3,59.99,"2013-01-01"
2,27.25,"2013-01-01"
2,27.95,"2013-01-01"
1,94.95,"2013-01-01"
1,87.75,"2013-01-01"
2,27.95,"2013-01-01"
1,95.33,"2013-01-01"
3,62.11,"2013-01-01"
1,95,"2013-01-01"
3,59,"2013-01-01"
1,93.76,"2013-01-01"
1,87.74,"2013-01-01"
3,62.81,"2013-01-01"
3,60,"2013-01-01"
1,85,"2013-04-23"
1,185.82,"2013-09-27"
2,40,"2013-04-23"
2,36.97,"2013-04-23"
3,45.99,"2013-04-23"
1,89.99,"2013-01-02"
3,49.1,"2013-09-27"
3,48.64,"2013-04-23"
3,66.49,"2013-01-02"
3,59.99,"2013-01-02"
2,27.05,"2013-01-02"
2,27.74,"2013-01-02"
1,95.15,"2013-04-23"
1,89.95,"2013-01-02"
1,87.75,"2013-01-02"
1,87.91,"2013-04-23"
2,53.97,"2013-09-27"
2,53.9,"2013-09-27"
2,27.05,"2013-01-02"
3,54,"2013-04-23"
3,62.11,"2013-01-02"
1,87.88,"2013-04-23"
3,48.56,"2013-04-23"
3,55,"2013-04-23"
2,39.13,"2013-04-23"
3,65.39,"2013-01-02"
2,37.95,"2013-04-23"
1,95,"2013-01-02"
1,145.49,"2013-09-27"
1,163.93,"2013-09-27"
1,93.76,"2013-01-02"
1,87.74,"2013-01-02"
3,66.01,"2013-01-02"
1,92.4,"2013-04-23"
2,48.8,"2013-09-27"
1,94.71,"2013-04-23"
3,57.93,"2013-04-23"
2,40,"2013-04-23"
2,38,"2013-04-23"
1,186.75,"2013-09-27"
2,48.85,"2013-09-27"
1,89.99,"2013-01-03"
3,59.99,"2013-01-03"
3,66.49,"2013-01-03"
1,94.95,"2013-01-03"
2,29.64,"2013-01-03"
1,87.75,"2013-01-03"
1,145.4,"2013-09-27"
3,49.1,"2013-09-27"
3,69.88,"2013-01-03"
1,89.28,"2013-01-03"
1,89.5,"2013-01-03"
3,65.14,"2013-01-03"
1,85,"2013-04-24"
1,87.74,"2013-01-03"
1,199.98,"2013-09-27"
3,66.01,"2013-01-03"
2,29.64,"2013-01-03"
2,40,"2013-04-24"
2,29.64,"2013-01-03"
2,36.09,"2013-04-24"
1,95,"2013-01-03"
3,48.64,"2013-04-24"
3,46.25,"2013-04-24"
1,92.4,"2013-04-24"
1,87.91,"2013-04-24"
3,54,"2013-04-24"
3,55,"2013-04-24"
1,87.88,"2013-04-24"
3,46.03,"2013-04-24"
1,87.73,"2013-01-04"
2,39.13,"2013-04-24"
3,66.49,"2013-01-04"
3,64.87,"2013-01-04"
3,59.99,"2013-01-04"
2,36.09,"2013-04-24"
2,29.64,"2013-01-04"
3,69.29,"2013-01-04"
1,87.75,"2013-01-04"
2,27.08,"2013-01-04"
1,95.15,"2013-04-24"
1,94.71,"2013-04-24"
1,89.28,"2013-01-04"
2,40,"2013-04-24"
1,89.5,"2013-01-04"
2,38,"2013-04-24"
3,65.06,"2013-01-04"
1,87.74,"2013-01-04"
3,66.01,"2013-01-04"
2,29.64,"2013-01-04"
3,68.79,"2013-01-04"
2,29.64,"2013-01-04"
1,185.82,"2013-09-28"
3,47.7,"2013-09-28"
2,48.64,"2013-09-28"
2,48.66,"2013-09-28"
1,135.61,"2013-09-28"
1,145.39,"2013-09-28"
2,34.99,"2013-04-25"
2,39.95,"2013-04-25"
3,66.49,"2013-01-05"
3,47.7,"2013-09-28"
2,48.69,"2013-09-28"
3,64.87,"2013-01-05"
2,28.16,"2013-01-05"
2,29.83,"2013-01-05"
3,65.03,"2013-01-05"
1,85,"2013-04-25"
2,35.72,"2013-04-25"
1,186.75,"2013-09-28"
3,53.32,"2013-04-25"
3,48.64,"2013-04-25"
1,95.15,"2013-04-25"
2,48.59,"2013-09-28"
1,92.24,"2013-01-05"
3,66.56,"2013-01-05"
1,200,"2013-09-28"
1,89.5,"2013-01-05"
1,95,"2013-01-05"
1,92.4,"2013-04-25"
1,87.72,"2013-01-05"
3,66.01,"2013-01-05"
2,28.16,"2013-01-05"
3,65.03,"2013-01-05"
1,87.91,"2013-04-25"
3,54,"2013-04-25"
3,51.81,"2013-04-25"
1,188.99,"2013-09-28"
3,55,"2013-04-25"
2,39.13,"2013-04-25"
3,47.7,"2013-09-28"
2,35.72,"2013-04-25"
3,62.36,"2013-01-06"
1,185.82,"2013-09-29"
1,94.71,"2013-04-25"
3,64.87,"2013-01-06"
2,26.75,"2013-01-06"
2,29.83,"2013-01-06"
3,62.46,"2013-01-06"
2,38,"2013-04-25"
2,27.24,"2013-01-06"
3,47.6,"2013-09-29"
2,48.34,"2013-09-29"
2,48.42,"2013-09-29"
1,92.24,"2013-01-06"
3,66.56,"2013-01-06"
1,95,"2013-01-06"
3,66.01,"2013-01-06"
1,87.72,"2013-01-06"
2,26.75,"2013-01-06"
3,62.46,"2013-01-06"
1,99,"2013-01-06"
1,186.75,"2013-09-29"
1,172.07,"2013-09-29"
2,48.39,"2013-09-29"
1,145.39,"2013-09-29"
2,48.44,"2013-09-29"
1,200,"2013-09-29"
2,34.99,"2013-04-26"
2,39.95,"2013-04-26"
2,31.63,"2013-01-07"
1,85,"2013-04-26"
3,64.87,"2013-01-07"
2,40,"2013-04-26"
2,24.07,"2013-01-07"
2,29.83,"2013-01-07"
3,62.46,"2013-01-07"
2,35,"2013-04-26"
2,25.88,"2013-01-07"
3,53.32,"2013-04-26"
1,188.99,"2013-09-29"
1,95.15,"2013-04-26"
1,92.24,"2013-01-07"
3,66.56,"2013-01-07"
1,92.4,"2013-04-26"
1,90.24,"2013-01-07"
1,87.91,"2013-04-26"
1,87.72,"2013-01-07"
3,66.01,"2013-01-07"
1,99,"2013-01-07"
3,62.46,"2013-01-07"
3,54,"2013-04-26"
3,55,"2013-04-26"
3,52.33,"2013-04-26"
2,39.13,"2013-04-26"
2,35,"2013-04-26"
3,57.93,"2013-04-26"
1,94.71,"2013-04-26"
2,38,"2013-04-26"
2,22.87,"2013-01-08"
2,24.54,"2013-01-08"
1,100,"2013-01-08"
3,70,"2013-01-08"
1,104.88,"2013-01-08"
3,65.99,"2013-01-08"
1,116.54,"2013-01-08"
3,66.01,"2013-01-08"
3,69.99,"2013-01-08"
2,30.42,"2013-01-08"
1,112.99,"2013-01-08"
1,117.13,"2013-01-08"
2,34.99,"2013-04-27"
3,59.93,"2013-04-27"
2,34.99,"2013-04-27"
1,99.99,"2013-04-27"
3,64.87,"2013-01-09"
2,34.99,"2013-04-27"
2,22.87,"2013-01-09"
2,24.54,"2013-01-09"
1,100,"2013-01-09"
1,95.15,"2013-04-27"
3,70,"2013-01-09"
1,87.91,"2013-04-27"
3,54,"2013-04-27"
3,64.09,"2013-01-09"
1,185.82,"2013-09-30"
1,116.54,"2013-01-09"
3,47.6,"2013-09-30"
3,55,"2013-04-27"
3,54.01,"2013-04-27"
3,66.01,"2013-01-09"
3,69.99,"2013-01-09"
2,35,"2013-04-27"
3,66,"2013-01-09"
1,112.99,"2013-01-09"
1,117.13,"2013-01-09"
2,34.09,"2013-01-09"
1,92.4,"2013-04-27"
1,145.39,"2013-09-30"
1,172.07,"2013-09-30"
2,48.19,"2013-09-30"
3,57.93,"2013-04-27"
2,38,"2013-04-27"
1,186.75,"2013-09-30"
1,200,"2013-09-30"
3,64.87,"2013-01-10"
3,62.44,"2013-01-10"
2,36.95,"2013-01-10"
3,62.44,"2013-01-10"
3,65.99,"2013-01-10"
3,63.76,"2013-01-10"
2,33.59,"2013-01-10"
1,87.72,"2013-01-10"
3,66,"2013-01-10"
2,48.27,"2013-09-30"
1,117.13,"2013-01-10"
1,112.99,"2013-01-10"
2,48.14,"2013-09-30"
2,37.49,"2013-01-10"
2,34.99,"2013-04-28"
3,59.93,"2013-04-28"
1,92.23,"2013-04-28"
1,99.99,"2013-04-28"
2,34.98,"2013-04-28"
1,95.15,"2013-04-28"
3,65,"2013-04-28"
2,36,"2013-01-10"
1,87.68,"2013-01-11"
1,87.91,"2013-04-28"
3,65.04,"2013-01-11"
3,54,"2013-04-28"
1,87.68,"2013-01-11"
3,72.25,"2013-01-11"
2,36,"2013-01-11"
3,70,"2013-01-11"
1,88,"2013-01-11"
3,55,"2013-04-28"
1,112.05,"2013-01-11"
2,35,"2013-04-28"
2,34.99,"2013-04-28"
3,72.2,"2013-01-11"
1,87.7,"2013-01-11"
3,66.01,"2013-01-11"
3,69.99,"2013-01-11"
1,87.68,"2013-01-11"
3,69.99,"2013-01-11"
3,65.04,"2013-01-11"
3,57.93,"2013-04-28"
3,66,"2013-01-11"
2,34.62,"2013-04-28"
2,35,"2013-01-11"
1,185.82,"2013-10-01"
2,37.49,"2013-01-11"
3,47.15,"2013-10-01"
1,172.65,"2013-10-01"
1,145.39,"2013-10-01"
2,47.99,"2013-10-01"
2,35,"2013-01-11"
1,108.5,"2013-01-12"
3,65.04,"2013-01-12"
3,72.21,"2013-01-12"
3,72.25,"2013-01-12"
2,34.99,"2013-04-29"
2,36.97,"2013-01-12"
2,40,"2013-01-12"
3,70,"2013-01-12"
1,88,"2013-01-12"
3,59.93,"2013-04-29"
1,200,"2013-10-01"
1,92.23,"2013-04-29"
1,96.67,"2013-01-12"
2,34.93,"2013-04-29"
1,87.7,"2013-01-12"
3,69.99,"2013-01-12"
1,108.5,"2013-01-12"
3,66.01,"2013-01-12"
3,69.99,"2013-01-12"
3,66,"2013-01-12"
3,65.04,"2013-01-12"
1,75,"2013-04-29"
2,37.49,"2013-01-12"
1,92.22,"2013-04-29"
3,47.15,"2013-10-01"
1,87.91,"2013-04-29"
3,54,"2013-04-29"
3,55,"2013-04-29"
2,37,"2013-01-12"
2,36.98,"2013-01-12"
2,35,"2013-04-29"
3,65.04,"2013-01-13"
1,108.5,"2013-01-13"
2,34.99,"2013-04-29"
3,59.49,"2013-01-13"
2,37.98,"2013-01-13"
3,57.93,"2013-04-29"
3,69.75,"2013-01-13"
2,38,"2013-04-29"
3,62,"2013-01-13"
1,110.39,"2013-01-13"
1,96.67,"2013-01-13"
3,69.95,"2013-01-13"
3,59.5,"2013-01-13"
3,66.01,"2013-01-13"
1,108.5,"2013-01-13"
1,87.7,"2013-01-13"
3,69.99,"2013-01-13"
3,66,"2013-01-13"
3,65.04,"2013-01-13"
2,34.99,"2013-04-30"
2,37,"2013-01-13"
2,36.99,"2013-01-13"
1,108.5,"2013-01-14"
3,65.04,"2013-01-14"
3,56.98,"2013-01-14"
2,34.99,"2013-04-30"
2,39.67,"2013-01-14"
1,87.68,"2013-01-14"
1,99.99,"2013-04-30"
1,107.27,"2013-01-14"
2,34.98,"2013-04-30"
3,62,"2013-01-14"
1,88.88,"2013-01-14"
1,75,"2013-04-30"
1,94.99,"2013-01-14"
1,88.23,"2013-01-14"
3,65.95,"2013-01-14"
3,65.03,"2013-01-14"
3,59.5,"2013-01-14"
1,92.4,"2013-04-30"
3,65.32,"2013-01-14"
1,87.7,"2013-01-14"
1,87.91,"2013-04-30"
2,35.02,"2013-01-14"
3,65.04,"2013-01-14"
3,66,"2013-01-14"
3,54,"2013-04-30"
2,39.7,"2013-01-14"
3,54.4,"2013-04-30"
1,201.29,"2013-10-02"
3,55,"2013-04-30"
3,46.79,"2013-10-02"
2,35,"2013-04-30"
2,42.24,"2013-10-02"
2,36,"2013-01-14"
1,95.15,"2013-04-30"
2,40,"2013-01-15"
3,65.04,"2013-01-15"
3,57.93,"2013-04-30"
2,38,"2013-04-30"
3,53.99,"2013-04-30"
3,70,"2013-01-15"
2,40,"2013-01-15"
2,40,"2013-01-15"
1,113.86,"2013-01-15"
3,69.75,"2013-01-15"
1,200,"2013-10-02"
1,201.28,"2013-10-02"
3,69.95,"2013-01-15"
3,65.03,"2013-01-15"
3,66.01,"2013-01-15"
1,87.7,"2013-01-15"
3,69.99,"2013-01-15"
2,38.92,"2013-01-15"
3,65.04,"2013-01-15"
3,69.99,"2013-01-15"
1,113.86,"2013-01-15"
2,42.23,"2013-10-02"
1,156.55,"2013-10-02"
1,112.99,"2013-01-15"
2,39.99,"2013-01-15"
3,46.79,"2013-10-02"
3,46.79,"2013-10-02"
3,46.79,"2013-10-02"
3,65.04,"2013-01-16"
3,53.38,"2013-05-01"
3,72.25,"2013-01-16"
3,70,"2013-01-16"
3,57.93,"2013-05-01"
2,38,"2013-05-01"
2,40,"2013-01-16"
1,110.88,"2013-01-16"
3,69.75,"2013-01-16"
2,40,"2013-01-16"
2,34.99,"2013-05-01"
3,74.95,"2013-01-16"
2,34.49,"2013-05-01"
1,87.7,"2013-01-16"
3,69.99,"2013-01-16"
3,66.01,"2013-01-16"
3,69.99,"2013-01-16"
1,95,"2013-01-16"
3,65.04,"2013-01-16"
1,92.4,"2013-05-01"
1,87.91,"2013-05-01"
1,112.99,"2013-01-16"
2,39.93,"2013-01-16"
2,39.99,"2013-01-16"
2,39.88,"2013-01-16"
3,54,"2013-05-01"
3,53.4,"2013-05-01"
1,78.56,"2013-05-01"
3,55,"2013-05-01"
2,35,"2013-05-01"
1,95.15,"2013-05-01"
2,34.99,"2013-05-01"
2,40,"2013-01-17"
3,65.02,"2013-01-17"
3,65.04,"2013-01-17"
3,70,"2013-01-17"
1,103.98,"2013-01-17"
2,40,"2013-01-17"
2,40,"2013-01-17"
1,87.7,"2013-01-17"
3,66.01,"2013-01-17"
3,69.99,"2013-01-17"
1,99,"2013-01-17"
3,69.99,"2013-01-17"
1,103.98,"2013-01-17"
3,65.04,"2013-01-17"
2,39.99,"2013-01-17"
2,34.99,"2013-05-02"
1,200,"2013-10-03"
2,34.99,"2013-05-02"
1,145.39,"2013-10-03"
1,206.87,"2013-10-03"
2,40,"2013-01-18"
1,189.99,"2013-10-03"
1,75,"2013-05-02"
1,87.64,"2013-01-18"
3,45.8,"2013-10-03"
3,65.04,"2013-01-18"
2,34.8,"2013-05-02"
1,87.63,"2013-01-18"
2,42.22,"2013-10-03"
3,72.25,"2013-01-18"
1,92.4,"2013-05-02"
3,70,"2013-01-18"
2,39.99,"2013-01-18"
1,87.91,"2013-05-02"
1,87.64,"2013-01-18"
2,37,"2013-05-02"
2,40,"2013-01-18"
3,54,"2013-05-02"
2,39.99,"2013-01-18"
3,53.4,"2013-05-02"
3,55,"2013-05-02"
1,87.7,"2013-01-18"
3,66.01,"2013-01-18"
3,69.99,"2013-01-18"
3,69.99,"2013-01-18"
2,35,"2013-05-02"
2,39.47,"2013-01-18"
2,42.21,"2013-10-03"
3,65.04,"2013-01-18"
1,87.64,"2013-01-18"
2,37.49,"2013-01-18"
3,45.85,"2013-10-03"
2,37.48,"2013-01-18"
3,57.93,"2013-05-02"
2,38,"2013-05-02"
3,52.97,"2013-05-02"
1,185.82,"2013-10-03"
3,45.8,"2013-10-03"
3,45.85,"2013-10-03"
2,47.48,"2013-10-03"
2,40,"2013-01-19"
2,40.48,"2013-01-19"
3,65.04,"2013-01-19"
2,40.48,"2013-01-19"
2,40.48,"2013-01-19"
1,85,"2013-01-19"
2,39.95,"2013-01-19"
2,40,"2013-01-19"
1,93.64,"2013-01-19"
3,68.95,"2013-01-19"
3,52.33,"2013-05-03"
2,39.95,"2013-01-19"
1,87.7,"2013-01-19"
3,57.93,"2013-05-03"
2,38,"2013-05-03"
2,34.99,"2013-05-03"
3,66.01,"2013-01-19"
3,69.99,"2013-01-19"
3,69.99,"2013-01-19"
2,40.21,"2013-01-19"
1,85,"2013-01-19"
3,65.04,"2013-01-19"
3,66.95,"2013-01-19"
3,64.02,"2013-01-19"
2,34.99,"2013-05-03"
1,75,"2013-05-03"
1,86.1,"2013-05-03"
2,34.79,"2013-05-03"
2,42.5,"2013-01-20"
1,87.91,"2013-05-03"
2,40,"2013-01-20"
2,42.1,"2013-01-20"
2,40.27,"2013-01-20"
3,65.04,"2013-01-20"
2,37,"2013-05-03"
3,54,"2013-05-03"
3,53.4,"2013-05-03"
2,40.27,"2013-01-20"
3,55,"2013-05-03"
3,70,"2013-01-20"
2,40.27,"2013-01-20"
2,35,"2013-05-03"
2,40,"2013-01-20"
1,83.44,"2013-01-20"
1,200,"2013-10-04"
3,68.95,"2013-01-20"
1,87.44,"2013-01-20"
1,87.45,"2013-01-20"
1,145.39,"2013-10-04"
3,66.01,"2013-01-20"
3,69.99,"2013-01-20"
1,182.99,"2013-10-04"
1,189.99,"2013-10-04"
3,69.99,"2013-01-20"
3,43.85,"2013-10-04"
3,65.04,"2013-01-20"
3,66.95,"2013-01-20"
3,52.31,"2013-05-04"
2,33.95,"2013-05-04"
3,57.93,"2013-05-04"
2,34.99,"2013-05-04"
2,42.5,"2013-01-21"
2,34.99,"2013-05-04"
2,40,"2013-01-21"
2,40.48,"2013-01-21"
3,65.04,"2013-01-21"
2,42.1,"2013-01-21"
3,43.85,"2013-10-04"
1,188.99,"2013-10-04"
1,92.4,"2013-05-04"
2,40.48,"2013-01-21"
3,70,"2013-01-21"
1,87.91,"2013-05-04"
2,40.48,"2013-01-21"
1,84.21,"2013-01-21"
3,54,"2013-05-04"
1,120,"2013-10-04"
3,50.4,"2013-05-04"
3,55,"2013-05-04"
1,185.82,"2013-10-04"
1,83.11,"2013-01-21"
2,35,"2013-05-04"
3,69.99,"2013-01-21"
3,66.01,"2013-01-21"
2,41.29,"2013-01-21"
3,69.99,"2013-01-21"
1,79.11,"2013-01-21"
3,43.85,"2013-10-04"
3,43.85,"2013-10-04"
3,65.04,"2013-01-21"
3,66.95,"2013-01-21"
2,43,"2013-01-21"
3,43.9,"2013-10-04"
2,47.48,"2013-10-04"
2,34.99,"2013-05-04"
2,42.5,"2013-01-22"
2,40,"2013-01-22"
2,40.48,"2013-01-22"
3,65.04,"2013-01-22"
2,42.1,"2013-01-22"
2,33.95,"2013-05-05"
3,57.93,"2013-05-05"
2,40.48,"2013-01-22"
3,70,"2013-01-22"
2,40.48,"2013-01-22"
3,60,"2013-01-22"
1,83.72,"2013-01-22"
2,34.99,"2013-05-05"
2,33.95,"2013-05-05"
1,78.65,"2013-01-22"
3,69.99,"2013-01-22"
3,66.01,"2013-01-22"
1,92.4,"2013-05-05"
3,69.99,"2013-01-22"
2,41.63,"2013-01-22"
3,60,"2013-01-22"
3,65.04,"2013-01-22"
1,87.91,"2013-05-05"
2,43,"2013-01-22"
3,50.4,"2013-05-05"
3,55,"2013-05-05"
2,35,"2013-05-05"
1,145.39,"2013-10-05"
3,43.45,"2013-10-05"
1,189.99,"2013-10-05"
1,78.64,"2013-01-23"
1,148.8,"2013-10-05"
2,42.5,"2013-01-23"
2,40.48,"2013-01-23"
2,40.48,"2013-01-23"
3,65.04,"2013-01-23"
3,43.5,"2013-10-05"
3,63.99,"2013-01-23"
2,42.1,"2013-01-23"
3,59.93,"2013-05-05"
2,34.99,"2013-05-05"
2,40.48,"2013-01-23"
3,70,"2013-01-23"
2,40.48,"2013-01-23"
1,83.72,"2013-01-23"
3,69.95,"2013-01-23"
1,78.65,"2013-01-23"
3,69.99,"2013-01-23"
3,66.01,"2013-01-23"
3,69.99,"2013-01-23"
2,41.33,"2013-01-23"
1,188.99,"2013-10-05"
3,65.04,"2013-01-23"
3,43.45,"2013-10-05"
1,148.8,"2013-10-05"
2,43,"2013-01-23"
1,185.82,"2013-10-05"
1,196.34,"2013-10-05"
3,43.85,"2013-10-05"
3,43.45,"2013-10-05"
3,43.9,"2013-10-05"
2,47.48,"2013-10-05"
2,33.95,"2013-05-06"
3,50.4,"2013-05-06"
3,57.93,"2013-05-06"
2,42.5,"2013-01-24"
1,80,"2013-01-24"
2,34.99,"2013-05-06"
2,40.48,"2013-01-24"
3,68.98,"2013-01-24"
2,42.1,"2013-01-24"
1,86.1,"2013-05-06"
2,40.48,"2013-01-24"
1,87.91,"2013-05-06"
2,37,"2013-05-06"
3,69.95,"2013-01-24"
2,43.68,"2013-01-24"
1,87.7,"2013-01-24"
3,66.01,"2013-01-24"
3,69.99,"2013-01-24"
3,69.99,"2013-01-24"
1,80,"2013-01-24"
2,41.08,"2013-01-24"
3,50.4,"2013-05-06"
3,65,"2013-01-24"
3,55,"2013-05-06"
3,65.04,"2013-01-24"
1,75,"2013-01-24"
2,35,"2013-05-06"
1,90,"2013-01-24"
2,43,"2013-01-24"
2,39.5,"2013-01-24"
2,34.99,"2013-05-06"
3,50.4,"2013-05-07"
2,33.95,"2013-05-07"
3,57.93,"2013-05-07"
2,34.99,"2013-05-07"
1,86.1,"2013-05-07"
1,169.77,"2013-10-06"
1,87.91,"2013-05-07"
1,189.99,"2013-10-06"
3,41.08,"2013-10-06"
1,140,"2013-10-06"
3,43.5,"2013-10-06"
3,50.4,"2013-05-07"
3,55,"2013-05-07"
2,35,"2013-05-07"
3,41.08,"2013-10-06"
1,140,"2013-10-06"
1,188.99,"2013-10-06"
1,185.82,"2013-10-06"
3,41.08,"2013-10-06"
3,41.08,"2013-10-06"
2,47.48,"2013-10-06"
3,41.08,"2013-10-06"
2,34.99,"2013-05-07"
2,34.99,"2013-05-08"
2,34.99,"2013-05-08"
1,86.1,"2013-05-08"
1,92.4,"2013-05-08"
1,55,"2013-05-08"
3,55,"2013-05-08"
2,35,"2013-05-08"
3,57.93,"2013-05-08"
2,33.95,"2013-05-08"
3,50.4,"2013-05-08"
1,185.82,"2013-10-07"
3,41.08,"2013-10-07"
3,41.08,"2013-10-07"
3,41.08,"2013-10-07"
2,33.95,"2013-05-09"
3,57.93,"2013-05-09"
1,169.77,"2013-10-07"
2,33.9,"2013-05-09"
1,189.99,"2013-10-07"
3,41.08,"2013-10-07"
2,34.99,"2013-05-09"
1,140,"2013-10-07"
1,86.1,"2013-05-09"
3,43.5,"2013-10-07"
3,55,"2013-05-09"
2,35,"2013-05-09"
3,41.08,"2013-10-07"
1,140,"2013-10-07"
1,188.99,"2013-10-07"
3,59.93,"2013-05-09"
2,47.48,"2013-10-07"
2,34.99,"2013-05-09"
3,59.53,"2013-05-10"
2,33.95,"2013-05-10"
2,34,"2013-05-10"
1,86.1,"2013-05-10"
3,55,"2013-05-10"
2,33.65,"2013-05-10"
2,33.9,"2013-05-10"
1,73.99,"2013-05-10"
2,33.66,"2013-05-10"
3,59.93,"2013-05-10"
1,177.35,"2013-10-08"
1,185.82,"2013-10-08"
3,41.08,"2013-10-08"
3,41.08,"2013-10-08"
3,41.08,"2013-10-08"
1,169.77,"2013-10-08"
3,43.5,"2013-10-08"
3,41.08,"2013-10-08"
1,73.99,"2013-05-11"
3,59.93,"2013-05-11"
1,139.98,"2013-10-08"
1,152.57,"2013-10-08"
2,33.64,"2013-05-11"
3,41.08,"2013-10-08"
1,139.99,"2013-10-08"
1,75,"2013-05-11"
3,65,"2013-05-11"
2,47.48,"2013-10-08"
3,69.99,"2013-05-11"
2,33.65,"2013-05-11"
2,33.9,"2013-05-11"
3,69.98,"2013-05-11"
2,33.89,"2013-05-11"
3,59.53,"2013-05-11"
2,33.95,"2013-05-11"
1,72.01,"2013-05-12"
3,59.93,"2013-05-12"
2,33.64,"2013-05-12"
1,80,"2013-05-12"
3,65,"2013-05-12"
1,75,"2013-05-12"
1,176.28,"2013-10-09"
1,185.82,"2013-10-09"
3,41.08,"2013-10-09"
3,41.08,"2013-10-09"
3,41.08,"2013-10-09"
1,157.44,"2013-10-09"
3,69.99,"2013-05-12"
1,169.77,"2013-10-09"
3,41.08,"2013-10-09"
3,43.5,"2013-10-09"
2,33.65,"2013-05-12"
2,33.9,"2013-05-12"
3,69.98,"2013-05-12"
2,33.89,"2013-05-12"
2,33.95,"2013-05-12"
3,59.53,"2013-05-12"
1,139.99,"2013-10-09"
1,139.98,"2013-10-09"
3,41.08,"2013-10-09"
2,47.43,"2013-10-09"
1,72.01,"2013-05-13"
3,59.93,"2013-05-13"
2,33.64,"2013-05-13"
1,80,"2013-05-13"
3,65,"2013-05-13"
3,69.99,"2013-05-13"
2,33.65,"2013-05-13"
2,33.9,"2013-05-13"
3,69.98,"2013-05-13"
2,33.89,"2013-05-13"
1,75.99,"2013-05-13"
3,59.92,"2013-05-13"
2,33.95,"2013-05-13"
1,75.99,"2013-05-14"
3,59.92,"2013-05-14"
2,34,"2013-05-14"
2,33.95,"2013-05-14"
1,75.98,"2013-05-14"
2,33.48,"2013-05-14"
3,65,"2013-05-14"
1,80,"2013-05-14"
1,75.91,"2013-05-14"
3,69.99,"2013-05-14"
3,41.08,"2013-10-10"
1,139.97,"2013-10-10"
3,41.08,"2013-10-10"
2,33.9,"2013-05-14"
2,39.96,"2013-10-10"
